RT Treatment Days,RT Dose,Mean Treatment Time From Starting Tumour Size,Mean Treatment Time After Treatment Started,SD Treatment Time,TCP,List of Treatment Times
"[13, 14, 21]",[8.05304855 8.05304855 8.05304855],20.776682692307688,7.776682692307688,6.431712077314226,0.208,"[21.   21.   21.   21.   21.   14.   21.   21.   21.   21.   14.   21.
 21.   32.4  21.   21.   21.   14.   21.   21.   21.   21.   21.   21.
 21.   21.   21.   21.   21.   21.   21.   21.   14.   21.   21.   39.6
 21.   14.   14.   21.   14.   21.   14.   14.   21.   21.   14.   21.
 21.   21.   21.   14.   14.   21.   21.   21.   14.   21.   21.   22.3
 21.   21.   14.   21.   21.   21.   21.   14.   21.   21.   21.   21.
 14.   21.   14.   21.   21.   21.   21.   21.   21.   21.   21.   14.
 21.   21.   21.   21.   14.   21.   21.   14.   14.   34.1  14.   14.
 21.   21.   14.   21.   27.2  21.   21.   21.   14.   21.   14.   21.
 14.   14.   14.   14.   21.   21.   26.4  21.   21.   21.   21.   14.
 14.   21.   21.   14.   21.   21.   14.   21.   38.2  21.   21.   14.
 26.15 21.   21.   21.   33.7  21.3  21.   21.   21.   21.   21.   32.1
 14.   21.   21.   21.   21.   14.   21.   21.   21.   14.   21.   21.
 14.   40.1  21.   21.   21.   21.   44.85 33.05 21.   45.25 21.   21.
 21.   21.   21.   21.   47.1  14.   14.   21.   21.   21.   14.   21.
 14.   21.   21.   21.   26.6  47.   21.   48.2  21.   14.   21.   21.
 21.   14.   21.   14.   21.   14.   14.   46.9  21.   14.   14.   39.05
 21.   14.   21.   21.  ]"
"[13, 14, 22]",[8.05304855 8.05304855 8.05304855],21.789086294416244,8.789086294416244,6.52732213013291,0.197,"[22.   22.   22.   22.   22.   22.   34.5  22.   22.   22.   22.   14.
 22.   22.   22.   14.   22.   22.   22.   22.   22.   22.   22.   22.
 22.   22.   22.   14.   22.   22.   22.   22.   22.   22.   22.   14.
 22.   22.   23.1  22.   22.   22.   22.   22.   14.   41.3  14.   22.
 22.   22.   14.   22.   14.   14.   31.6  14.   22.   48.   22.   22.
 14.   22.   14.   45.5  23.65 14.   22.   22.   14.   22.   14.   14.
 14.   22.   22.   22.   22.   22.   22.   22.   22.   22.   22.   47.4
 14.   22.   14.   14.   29.75 22.   22.   22.   22.   22.   14.   22.
 22.   22.   26.35 42.45 22.   40.1  22.   22.   22.   22.   22.   22.
 22.   14.   36.9  22.   14.   22.   22.   22.   22.   22.   14.   22.
 14.   14.   22.   22.8  22.   22.   14.   14.   22.   43.8  22.   14.
 14.   35.05 22.   22.   22.   22.   22.   22.   22.   14.   43.6  44.8
 22.   22.   22.   22.   22.   14.   14.   22.   14.   22.   22.   22.
 22.   22.   22.   22.   22.   22.   22.   30.1  22.   22.   14.   22.
 22.   22.   14.   43.7  22.   22.   22.   14.   22.   14.   22.   22.
 22.   14.   14.   22.   22.   22.   22.   22.   22.   22.   22.   14.
 14.   22.   22.   22.   22.  ]"
"[13, 14, 23]",[8.05304855 8.05304855 8.05304855],22.701658767772514,9.701658767772514,6.765675818896748,0.211,"[23.   14.   23.   23.   23.   23.   23.   23.   23.   32.85 14.   23.
 23.   23.   23.   23.   14.   23.   23.   23.   23.   14.   23.   23.
 23.   14.   23.   23.   23.   23.   23.   14.   23.   23.   23.   40.75
 23.   23.   23.   23.   23.   14.   23.   23.   48.1  14.   23.   14.
 23.   23.   14.   41.1  23.   23.   23.   43.4  14.   14.   14.   23.
 23.   23.   14.   23.   23.   23.   23.   23.   23.   42.6  23.   40.
 14.   14.   23.   23.   14.   23.   23.   23.   14.   23.   23.   23.
 23.   23.   23.   14.   23.   23.   23.   23.   23.   23.   23.   23.
 14.   23.   14.   30.1  23.   23.   14.   23.   23.   23.   32.   23.
 23.   14.   14.   23.   23.   23.   23.   23.   23.   23.   23.   23.
 23.   23.   23.   23.   14.   23.   23.   23.   29.8  23.   14.   23.
 43.7  14.   23.   23.   23.   43.7  23.   14.   41.9  37.9  23.   14.
 23.   23.   35.45 23.   14.   23.   14.   23.   14.   23.   14.   14.
 29.2  14.   23.   23.   39.4  23.   23.   28.75 23.   14.   31.9  30.85
 14.   23.   14.   23.   23.   23.   23.   34.   23.   23.   23.   23.
 14.   14.   23.   23.   14.   23.   47.4  23.   14.   23.   23.   23.
 14.   37.2  14.   23.   23.   14.   23.   23.   23.   23.   23.   23.
 23.   23.   41.   23.   23.   23.   14.  ]"
"[13, 14, 24]",[8.05304855 8.05304855 8.05304855],22.743076923076927,9.743076923076927,6.186042251526625,0.195,"[24.   14.   24.   14.   24.   24.   24.   24.   33.05 24.   42.05 14.
 14.   24.   14.   24.   24.   24.   24.   24.   14.   14.   36.65 24.
 14.   14.   14.   24.   24.   24.   24.   14.   24.   24.   41.   24.
 24.   14.   24.   24.   24.   14.   24.   14.   24.   24.   24.   24.
 24.   24.   14.   14.   24.   44.9  24.   24.   31.75 24.   34.25 14.
 24.   24.   24.   24.   14.   40.45 24.   24.   14.   24.   24.   24.
 24.   24.   24.   45.9  24.   24.   24.   24.   24.   36.7  14.   14.
 34.55 24.   24.   24.   24.   14.   24.   24.   24.   24.   25.35 24.
 24.   24.   24.   32.05 14.   24.   24.   14.   24.   24.   24.   14.
 24.   24.   24.   24.   14.   24.   24.   14.   24.   24.   14.   24.
 24.   24.   14.   33.8  24.   24.   24.   24.   24.   24.   24.   24.
 24.   24.   24.   24.   24.   24.   14.   24.   24.   14.   24.   24.
 24.   24.   24.   14.   30.75 24.   24.   24.   14.   24.   24.8  24.
 40.55 24.   14.   14.   24.   24.   38.35 24.   14.   14.   14.   24.
 24.   24.   24.   14.   24.   14.   14.   24.   14.   24.   24.   24.
 24.   24.   14.   14.   24.   24.   24.   24.   24.   14.   24.   14.
 24.   24.   24.  ]"
"[13, 14, 25]",[8.05304855 8.05304855 8.05304855],24.408838383838383,11.408838383838383,7.453813014063856,0.198,"[25.   14.   25.   25.   14.   25.   25.   25.   25.   25.   26.05 25.
 25.   25.   14.   25.   25.   14.   25.   14.   25.   25.   25.   25.
 25.   25.   25.   14.   25.   25.   25.   39.7  14.   25.   14.   25.
 14.   14.   25.   14.   25.   25.   25.   25.   14.   25.   25.   25.
 25.   25.   25.   25.   25.   25.   25.   25.   14.   25.   25.   25.
 42.25 25.   25.   48.75 25.   14.   25.   25.   25.   14.   45.4  25.
 25.   25.   25.   14.   25.   25.   25.   14.   14.   25.   25.   25.
 25.   25.   25.   25.   25.   25.   25.   25.   48.1  14.   27.25 25.
 14.   25.   45.35 25.   25.   25.   25.   25.   48.45 25.   28.35 25.
 14.   25.   14.   14.   25.   25.   14.   25.   25.   25.   14.   14.
 25.   14.   25.   25.   25.   25.   25.   25.   25.   25.   25.   36.
 25.   14.   25.   14.   25.   25.   25.   25.   35.55 25.   25.   25.
 25.   25.   25.   25.   40.05 14.   25.   26.6  25.   48.2  25.   14.
 47.85 25.   37.45 14.   14.   48.05 14.   39.75 14.   25.   25.   25.
 25.   25.   14.   25.   25.   25.25 25.85 25.   25.   25.   25.   25.
 25.   25.   25.   25.   25.   14.   42.9  25.   14.   14.   25.   25.
 38.35 14.   37.1  14.   30.35 25.  ]"
"[13, 14, 26]",[8.05304855 8.05304855 8.05304855],23.68069306930693,10.68069306930693,6.822246190516095,0.202,"[26.   14.   14.   14.   26.   26.   26.   26.   26.   26.   14.   14.
 26.   32.7  14.   26.   26.   26.   26.   14.   26.   26.   26.   14.
 30.8  26.   14.   26.   26.   26.   26.   14.   26.   26.   26.   14.
 26.   33.45 26.   26.   26.   26.   14.   26.   26.   26.   26.   26.
 26.   14.   26.   26.   14.   26.   26.   26.   26.   14.   26.   43.15
 26.   26.   26.   26.   26.   26.   44.   42.75 26.   26.   14.   14.
 26.   26.   26.   14.   14.   26.   26.   14.   26.   26.   26.   14.
 43.25 26.   27.7  27.2  26.   26.   26.   26.   26.   26.   26.   26.
 26.   14.   26.   39.6  14.   14.   26.   26.   46.35 26.   38.25 26.
 26.   39.35 26.   14.   14.   14.   26.   14.   26.   26.   26.   26.
 26.   14.   26.   26.   26.   14.   14.   26.   26.   26.   14.   14.
 26.   26.   14.   14.   26.   26.   26.   14.   14.   26.   26.   26.
 26.   26.   26.   26.   14.   14.   26.   26.   26.   26.   26.   26.
 26.   14.   26.   26.   14.   14.   45.05 14.   14.   26.   26.   26.
 26.   26.   26.   26.   14.   14.   26.   26.   14.   26.   14.   26.
 26.   26.   26.   26.   26.   26.   26.   14.   26.   26.   14.   26.
 26.   14.   14.   26.   14.   35.9  26.   26.   14.   26.  ]"
"[13, 14, 27]",[8.05304855 8.05304855 8.05304855],25.642307692307693,12.642307692307693,7.052091328850872,0.195,"[29.35 27.   42.   27.   14.   27.   27.   14.   27.   27.   37.2  27.
 27.   27.   27.   38.15 27.   27.   14.   27.   27.   27.   27.   27.
 27.   27.   46.1  27.   14.   27.   27.   27.   27.   27.   34.75 46.65
 14.   33.55 27.   27.   27.   27.   27.   27.   27.   27.   27.   27.
 29.2  14.   27.   27.   33.35 27.   14.   40.75 27.   27.   27.   27.
 27.   27.   14.   27.   43.2  43.7  27.   27.   14.   27.   27.   38.65
 27.   27.   32.85 27.   27.   27.   27.   27.   27.   27.   27.   27.
 14.   14.   27.   27.   14.   44.05 27.   27.   14.   27.   14.   27.
 27.   27.   27.   27.   27.   27.   14.   27.   14.   14.   27.   14.
 27.   27.   27.   27.   27.   14.   27.   27.   27.   27.   27.   27.
 27.   27.   27.   27.   27.   27.   27.   27.   27.   27.15 14.   27.
 14.   27.   14.   27.   27.   14.   27.   14.   27.   14.   27.   27.
 27.   27.   27.   14.   27.   27.   27.   14.   27.   27.   14.   27.
 14.   29.85 45.1  27.   27.   27.   14.   14.   34.35 27.   27.   27.
 14.   14.   27.   27.   14.   27.   14.   27.   27.   27.   27.   27.
 27.   27.   27.   27.   14.   27.   14.   44.85 27.   27.   14.   27.
 14.   41.45 27.  ]"
"[13, 14, 28]",[8.05304855 8.05304855 8.05304855],24.71932989690722,11.719329896907219,7.476480308165369,0.194,"[28.   28.   28.   28.   28.   14.   14.   28.   28.   28.   14.   28.
 28.   38.45 28.   28.   28.   28.   28.   28.   28.   28.   28.   14.
 28.   47.05 28.   28.   28.   28.   14.   28.   28.   28.   28.   14.
 14.   28.   28.   28.   14.   14.   28.   28.   39.2  28.   28.   28.
 14.   28.   30.   14.   14.   28.   14.   28.   14.   42.6  28.   42.95
 28.   28.   14.   14.   14.   28.   28.   28.   28.   28.6  28.   28.
 36.   40.45 28.   28.   14.   28.   31.75 28.   28.   28.   14.   28.
 14.   28.   14.   28.   28.   27.1  14.   28.   28.   28.   28.   14.
 28.   28.   28.   28.   28.   14.   14.   28.   28.   14.   14.   28.
 28.   28.   28.   28.   28.   28.   14.   28.   28.   14.   28.   14.
 28.   28.   28.   14.   28.   28.   28.   14.   14.   14.   28.   28.
 28.   28.   28.   14.   28.   28.   28.   14.   28.   14.   28.   39.25
 14.   28.   14.   14.   14.   28.   28.   28.   28.   28.   28.   28.
 43.2  28.   28.   28.   28.   28.   14.   28.   28.   28.   14.   28.
 14.   14.   14.   28.   14.   28.   28.   28.   28.   37.75 14.   28.
 14.   14.   14.   43.2  14.   28.   14.   14.   28.   14.   28.   14.
 28.   28.  ]"
"[13, 14, 29]",[8.05304855 8.05304855 8.05304855],25.665408805031447,12.665408805031447,7.805636065858239,0.159,"[29.   29.   29.   29.   29.   29.   29.   29.   14.   14.   14.   29.
 29.   29.   29.   29.   14.   14.   29.   29.   14.   29.   36.85 38.7
 14.   14.   29.   29.   29.   14.   29.   29.   14.   29.   14.   29.
 14.   29.   29.   29.   14.   14.   29.   29.   29.   29.   14.   29.
 29.   29.   29.   29.   43.   29.   29.   29.   14.   14.   29.   29.
 29.   29.   37.9  14.   29.   29.   29.   29.   29.   14.   29.   34.65
 29.   29.   29.   29.   14.   14.   42.3  29.   29.   14.   30.8  29.
 29.   29.   29.   29.   29.   29.   29.   29.   29.   29.   14.   29.
 29.   14.   29.   29.   44.3  14.   29.   29.   29.   29.   14.   29.
 29.   44.35 29.   29.   14.   29.   14.   14.   29.   29.   14.   14.
 14.   29.   14.   14.   29.   14.   29.   29.   31.95 29.   29.   29.
 14.   14.   14.   44.45 29.   29.   14.   37.3  29.   29.   29.   29.
 40.25 29.   29.   29.   14.   29.   29.   14.   29.   29.   14.   14.
 14.   29.   29.  ]"
"[13, 14, 30]",[8.05304855 8.05304855 8.05304855],27.69046391752577,14.690463917525769,7.668329183413613,0.194,"[30.   30.   30.   30.   30.   30.   30.   30.   30.   14.   14.   30.
 46.9  45.85 14.   30.   14.   30.   30.   30.   30.   30.   30.   30.
 30.   30.   30.   30.   30.   30.   14.   39.55 30.   30.   30.   30.
 14.   30.   30.   14.   30.   30.   30.   30.   30.   30.   44.8  30.
 30.   14.   30.   38.9  14.   14.   30.   30.   30.   30.   14.   30.
 14.   30.   30.   30.   46.05 41.75 14.   30.   30.   30.   30.   30.
 30.   30.   14.   30.   30.   30.   30.   14.   30.   30.   14.   14.
 30.   30.   30.   30.   30.   30.   30.   14.   14.   30.   30.   30.
 30.   30.   30.   30.   30.   14.   30.   30.   30.   14.   30.   30.
 30.   30.   44.15 14.   30.   14.   30.   30.   30.   30.   48.5  30.
 36.95 30.   30.   30.   30.   14.   30.   14.   30.   30.   30.   30.
 30.   30.   30.   30.   30.   30.   14.   30.   43.25 30.   30.   48.15
 30.   14.   14.   30.   14.   32.25 14.   30.   30.   30.   30.   30.
 30.   30.   30.   30.   30.   14.   14.   14.   14.   32.6  30.   30.
 30.   14.   31.   30.   30.   30.   14.   30.   14.   30.   30.   30.
 30.   14.   30.   35.3  30.   30.   30.   30.   30.   30.   14.   30.
 30.   30.  ]"
"[13, 15, 16]",[8.05304855 8.05304855 8.05304855],21.997104247104247,8.997104247104247,12.003243662026609,0.259,"[16.   15.   33.9  16.   47.45 16.   16.   16.   16.   16.   16.   31.4
 15.   16.   16.   16.   47.25 16.   16.   47.55 16.   16.   43.9  47.1
 16.   16.   16.   16.   17.   32.65 16.   15.   15.   16.   16.   16.
 15.   47.3  45.05 16.   15.   16.   16.   16.   16.   16.   15.   16.
 15.   36.35 16.   48.95 16.   16.   45.3  15.   16.   15.   16.   16.
 48.45 47.5  15.   16.   16.   33.05 44.   47.8  38.5  16.   15.   15.
 48.95 16.   16.   15.   15.   16.   16.   16.   16.   48.7  16.   16.
 16.   47.6  46.5  16.   16.   16.   16.   48.95 16.   15.   16.   47.55
 15.   46.55 16.   47.95 16.   15.   16.   16.   15.   16.   15.   47.25
 16.   16.   15.   16.   15.   16.   16.   31.9  15.   15.   16.   15.
 16.   30.65 31.65 16.   16.   16.   16.   16.   16.   16.   16.   16.
 16.   48.95 47.45 16.   16.   16.   16.   16.   16.   32.05 47.   16.
 16.   49.   15.   16.   16.   16.   16.   16.   16.   15.   16.   29.3
 15.   16.   16.   16.   16.   16.   16.   16.   47.45 16.   16.   16.
 29.4  47.1  16.   16.   16.   16.   16.   46.65 16.   16.   15.   16.
 16.   48.55 15.   16.   16.   16.   16.   15.   16.   16.   16.   47.6
 16.   15.   16.   16.   48.1  16.   15.   48.9  17.85 23.9  15.   25.65
 16.   16.   16.   48.45 16.   16.   16.   16.   16.   47.75 16.   16.
 48.15 16.   16.   48.8  16.   16.   16.   16.   16.   47.4  16.   16.
 16.   15.   16.   16.   41.1  16.   16.   47.5  15.   15.   15.   15.
 16.   16.   16.   16.   16.   16.   47.75 16.   16.   16.   47.45 40.4
 16.   16.   16.   16.   16.   15.   48.95]"
"[13, 15, 17]",[8.05304855 8.05304855 8.05304855],21.23920704845815,8.239207048458152,10.02405500116505,0.227,"[44.05 20.4  17.   17.   17.   48.8  17.   17.   17.   17.   17.   17.
 15.   15.   17.   17.   17.   17.   17.   17.   17.   15.   29.25 17.
 19.75 17.   17.   17.   17.   47.7  17.   17.   17.   17.   15.   17.
 27.7  17.   17.   17.   15.   17.   17.   17.   33.6  15.   15.   17.
 17.   29.55 43.95 17.   15.   44.95 17.   48.95 17.   15.   44.95 15.
 17.85 17.   15.   17.   15.   17.   17.   17.   38.   26.2  17.   17.
 41.1  17.   17.   17.   17.   15.   37.95 15.   27.85 46.75 17.   17.
 17.   45.65 15.   15.   17.   21.   17.   17.   48.1  17.   33.8  17.
 47.55 17.   17.   17.   15.   17.   38.7  22.35 15.   17.   18.55 15.
 15.   17.   17.   17.   17.   17.   17.   15.   17.   17.   47.9  15.
 21.4  47.55 17.   15.   42.45 17.   17.   15.   17.   15.   17.   17.
 17.   17.   28.3  17.   17.   17.   17.   17.   17.   17.   45.9  17.
 17.   17.   17.   17.   17.   17.   17.   15.   17.   17.   17.   17.
 17.   17.   17.   17.   17.   17.   15.   17.   17.   17.   17.   17.
 17.   15.   17.   44.45 17.   33.3  17.   32.35 17.   48.65 17.   39.4
 17.   17.   17.   47.65 29.9  17.   43.05 17.   48.5  17.   17.   15.
 44.   17.   15.   43.   17.   48.05 17.   17.   48.55 17.   15.   17.
 21.55 15.   15.   17.   17.   15.   17.   39.85 17.   15.   15.   17.
 48.45 18.1  17.   17.   15.   15.   17.   17.   17.   15.   17.  ]"
"[13, 15, 18]",[8.05304855 8.05304855 8.05304855],19.270286885245905,6.2702868852459055,6.683416925715675,0.244,"[18.   18.   18.   18.   18.   25.8  18.4  18.   18.   15.   39.65 18.
 18.   40.15 18.   18.   18.   15.   18.   18.   18.   18.   15.   15.
 18.   15.   18.   18.   18.   18.   18.   18.   25.9  15.   18.   15.
 18.   18.   18.   42.05 18.   18.   27.9  18.   15.   18.   18.   18.
 18.   18.   18.   18.   15.   18.   15.   18.   18.   18.   15.   18.
 18.   18.   18.   18.   18.   18.   15.   15.   18.   47.15 15.   15.
 18.   18.   18.   15.   18.   18.   18.   18.   18.   18.   15.   18.
 18.   18.   42.   18.   18.   18.   18.   18.   18.   18.   18.   15.
 43.65 15.   18.   18.   18.   45.1  18.   18.   18.   18.   15.   18.
 18.   15.   42.05 18.   18.   18.   15.   15.   15.   18.   15.   18.
 31.1  18.   18.   18.   15.   15.   18.   48.95 15.   18.   15.   18.
 18.   15.   48.75 18.   18.   18.   29.05 18.   15.   15.   18.   18.
 18.   18.   15.   18.   18.   18.   18.   15.   18.   18.   18.   18.
 15.   41.15 15.   18.   18.   18.   18.   18.   32.8  18.   18.   18.
 18.   18.   18.   18.   18.   48.8  18.   18.   15.   15.   15.   18.
 18.   18.   18.   18.   18.   48.9  18.   18.   18.   18.   18.   18.
 18.   18.   18.   18.   18.   18.   18.   15.   15.   18.   18.   25.25
 19.95 18.   15.   18.   18.   18.   15.   18.   15.   18.   18.   18.
 15.   18.   18.   21.3  18.   18.   18.   18.   18.   18.   18.   32.8
 18.   18.   18.   18.   18.   18.   18.   18.   15.   15.   15.   15.
 15.   41.35 18.   18.  ]"
"[13, 15, 19]",[8.05304855 8.05304855 8.05304855],20.13302752293578,7.13302752293578,6.927315034441444,0.218,"[19.   19.   19.   19.   19.   19.   15.   19.   19.   19.   40.6  19.
 19.   19.   19.   19.   19.   15.   19.   21.7  15.   19.   19.   19.
 19.   19.   19.   19.   15.   19.   19.   28.2  19.   19.   19.   19.
 15.   19.   19.   41.4  19.   28.35 15.   19.   19.   19.   19.   35.75
 19.   19.   15.   19.   19.   23.5  19.   19.   19.   19.   19.   19.
 48.5  19.   19.   19.   19.   15.   19.   15.   19.   19.   34.75 15.
 15.   41.2  23.4  19.   19.   15.   19.   19.   19.   15.   19.   19.
 15.   19.   15.   15.   19.   19.   15.   15.   15.   48.45 19.   19.
 19.   15.   15.   19.   19.   31.15 19.   49.05 19.   19.   15.   19.
 19.   15.   34.95 19.   19.   19.   19.   19.   19.   15.   19.   21.5
 19.   19.   15.   19.   19.   15.   19.   19.   19.   15.   15.   15.
 19.   15.   19.   19.   15.   15.   15.   15.   19.   19.   15.   19.
 15.   15.   19.   15.   15.   19.   19.   19.   19.   19.   19.   35.4
 19.   23.1  19.   15.   19.   15.   19.   47.95 19.   19.   19.   19.
 19.   19.   40.8  15.   19.   19.   48.6  19.   19.   19.2  19.   15.
 19.   48.7  19.   19.   19.   19.   15.   19.   15.   37.9  19.   19.
 19.   19.   15.   19.   30.25 19.   19.   19.   19.   15.   19.   19.
 19.   29.65 46.   19.   15.   15.   19.   19.   15.   19.   19.   19.
 19.   19.  ]"
"[13, 15, 20]",[8.05304855 8.05304855 8.05304855],20.88032407407407,7.880324074074071,6.224452927513217,0.216,"[20.   20.   15.   20.   38.7  20.   20.   20.   20.   20.   20.   20.
 48.65 20.   20.   15.   20.   20.   15.   20.   20.   15.   20.   24.15
 15.   29.25 15.   20.   20.   20.   20.   20.   20.   20.   31.8  32.5
 15.   44.15 20.   20.   45.6  20.   27.4  30.6  20.   20.   48.3  20.
 40.2  20.   20.   15.   15.   15.   20.   20.   20.   20.   20.   25.8
 20.   20.   20.   45.6  20.   20.   20.   20.   42.45 20.   20.   20.
 15.   20.   20.   20.   20.   20.   20.   15.   20.   20.   20.   20.
 20.   20.   20.   20.   15.   20.   15.   42.6  20.   20.   15.   20.
 20.   20.   25.4  20.   21.6  20.   42.15 15.   20.   20.   20.   20.
 20.   20.   20.   15.   20.   15.   20.   20.   20.   20.   20.   15.
 20.   28.35 15.   20.   20.   20.   20.   20.   20.   20.   20.   20.
 20.   33.7  15.   20.   20.   20.   15.   20.   20.   20.   20.   20.
 20.   15.   20.   20.   20.   20.   20.   40.6  20.   20.   20.   20.
 20.   20.   20.   15.   20.   15.   20.   15.   15.   20.   20.   20.
 20.   20.   20.   20.   20.   15.   20.   15.   20.   20.   20.   20.
 20.   20.   20.   15.   20.   20.   15.   15.   20.   15.   20.   20.
 20.   20.   20.   20.   42.6  15.   20.   20.   20.   20.   20.   20.
 20.   20.   20.   15.   20.   23.   15.   20.   20.   15.   20.   20.  ]"
"[13, 15, 21]",[8.05304855 8.05304855 8.05304855],21.565909090909088,8.565909090909088,6.356783693113088,0.198,"[21.   21.8  21.   15.   33.6  21.   21.   21.   21.   15.   34.05 15.
 15.   20.5  21.   21.   44.6  43.5  21.   21.   21.   21.   21.   21.
 21.   21.   21.   21.   21.   21.   21.   38.7  21.   21.   45.7  48.7
 21.   21.   21.   21.   21.   15.   33.95 21.   15.   21.   15.   15.
 15.   21.   15.   15.   21.   21.   21.   46.3  15.   21.   21.   21.
 21.   21.   31.8  21.   15.   15.   21.   21.   21.   21.   21.   21.
 15.   21.   27.3  21.   21.   21.   21.   21.   21.   15.   21.   21.
 40.05 28.35 21.   21.   15.   21.   34.7  21.   21.   15.   21.   25.85
 35.6  15.   21.   21.   15.   21.   21.   21.   21.   21.   21.   21.
 21.   21.   21.   48.2  21.   21.   21.   21.   21.   21.   21.   21.
 21.   21.   21.   21.   21.   24.   15.   21.   21.   21.   21.   21.
 21.   15.   15.   21.   15.   38.7  21.   15.   39.45 21.   21.   15.
 21.   21.   21.   21.   28.25 15.   15.   21.   15.   15.   15.   15.
 21.   21.   21.   21.   15.   21.   36.75 21.   21.   15.   21.   21.
 21.   21.   21.   21.   21.   21.   15.   15.   21.   21.   21.   21.
 21.   21.   21.   21.   21.   21.   15.   21.   21.   21.   21.   21.
 15.   15.   21.   15.   21.   26.65]"
"[13, 15, 22]",[8.05304855 8.05304855 8.05304855],22.07126168224299,9.07126168224299,5.688529924965092,0.214,"[22.   15.   22.   22.   22.   22.   22.   15.   22.   22.   22.   22.
 22.   22.   22.   22.   22.   22.   22.   22.   15.   34.85 22.   22.
 22.   22.   22.   15.   22.   22.   22.   22.   22.   22.   22.   22.
 22.   22.   22.   39.35 22.   15.   30.95 22.   15.   22.   22.   22.
 15.   22.   22.   22.   22.   22.   15.   22.   22.   22.   22.   22.
 22.   22.   22.   15.   22.   15.   22.   22.   15.   22.   22.   22.
 22.   22.   15.   22.   15.   15.   22.   22.   22.   22.   22.   22.
 22.   22.   48.55 22.   15.   22.   15.   22.   22.   22.   22.   15.
 15.   22.   22.   46.4  22.   22.   22.   20.35 22.   22.   22.   22.
 22.   22.   22.   22.   25.35 22.   33.1  22.   43.6  22.   22.   22.
 22.   22.   22.   22.   22.   36.5  15.   22.   22.   22.   22.   15.
 22.   15.   22.   22.   22.   22.   22.   28.6  15.   22.   22.   22.
 15.   38.7  22.   22.   22.   15.   22.   33.7  22.   22.   22.   47.45
 15.   22.   25.7  22.   22.   25.8  22.   22.   22.   15.   22.   22.
 22.   22.   22.   22.   22.   22.   22.   15.   15.   15.   22.   22.
 15.   22.   15.   22.   22.   22.   22.   22.   22.   40.4  15.   22.
 22.   22.   22.   22.   15.   15.   22.   22.   22.   22.   48.25 22.
 15.   15.   22.   37.4  29.25 22.   22.   15.   22.   22.  ]"
"[13, 15, 23]",[8.05304855 8.05304855 8.05304855],22.539207048458152,9.539207048458152,5.719872637005362,0.227,"[23.   15.   23.   23.   23.   41.35 23.   23.   15.   23.   35.15 15.
 23.   15.   23.   23.   23.   23.   23.   32.3  23.   15.   15.   23.
 15.   23.   23.   15.   30.2  23.   23.   15.   23.   45.8  15.   23.
 37.45 15.   23.   23.   23.   23.   23.   23.   23.   23.   23.   23.
 23.   23.   23.   23.   23.   23.   43.9  23.   23.   23.   23.   23.
 15.   23.   23.   23.   23.   15.   15.   15.   15.   15.   23.   23.
 23.   23.   23.   23.   23.   23.   23.   15.   23.   30.4  23.   23.
 23.   23.   23.   15.   32.4  23.   23.   23.   23.   23.   15.   23.
 15.   23.   23.   23.   23.   23.   23.   23.   23.   23.   23.   24.85
 23.   23.   15.   15.   23.   23.   23.   23.   15.   23.   23.   15.
 23.   15.   47.8  15.   23.   23.   23.   23.   23.   15.   15.   27.05
 31.8  23.   23.   15.   41.85 23.   23.   23.   15.   23.   23.   23.
 15.   15.   15.   15.   23.   23.   23.   15.   23.   23.   23.   23.
 23.   23.   23.   23.   15.   23.   15.   31.55 23.   23.   23.   23.
 15.   15.   23.   15.   33.2  23.   15.   23.   23.   15.   26.85 23.
 42.4  23.   23.   36.45 23.   15.   23.   23.   23.   23.   23.   23.
 23.   15.   23.   23.   23.   23.   23.   23.   23.   23.   23.   23.
 23.   44.25 32.4  15.   23.   23.   23.   15.   23.   23.   23.   23.
 23.   25.6  23.   23.   23.   23.   15.   33.4  23.   23.   23.  ]"
